name,lat,lon,alt
STARLINK-1091,-52.74911091688956,-59.74760542359917,561.5504233677925
STARLINK-1080,24.5033159776976,44.362484778389785,550.4673301970261
STARLINK-1088,-8.453433113072464,-140.84109238456475,181.99014050812872
STARLINK-1090,11.287073419539944,28.577955871746582,547.5849679556193
STARLINK-1092,-52.82865997244495,-92.98569726249917,356.8262015555233
STARLINK-1015,3.726428755743125,74.92272396260842,546.7785563601606
STARLINK-1093,-2.521462384495383,-36.09163691072678,353.53856571904555
STARLINK-1107,45.12545533061475,38.65037618970612,467.95526830463257
STARLINK-1115,49.41483845539334,31.25540197621001,420.04881565744233
STARLINK-1132,-42.14203867457807,-161.598190585214,557.7225879475382
STARLINK-1131,5.14409149559761,0.2621157889539347,547.4810122850012
STARLINK-1066,-34.046928424853284,-12.912993463061184,554.4718636441722
STARLINK-1134,-23.185271656515674,-25.353656787564773,527.3383102406378
STARLINK-1148,21.37657443189634,104.2707803070304,377.87544170276817
STARLINK-1036,-53.10217556815928,-179.84969920170775,561.45674967226
STARLINK-1156,10.645367689225955,167.977674198444,547.7291415989349
STARLINK-1159,53.23121397306155,80.57908703534122,560.0353493418172
STARLINK-1010,-52.89934009365972,176.74019035450613,561.6746475626567
STARLINK-1162,-41.97575487362755,165.76223561111283,254.45642231322165
STARLINK-1166,21.278208423379223,12.74117503988569,549.694977654225
STARLINK-1133,-2.7832258394380704,-25.862977837574476,547.3343565801038
STARLINK-1171,47.530984241866044,50.30001166069229,558.0227054835701
STARLINK-1169,-11.545671270969338,-11.087756768979489,548.2168288692243
STARLINK-1017,-50.95507951130922,144.38433078831054,560.9810176311254
STARLINK-1150,25.543874635897044,3.300093744688212,550.9594461196992
STARLINK-1161,-3.6399937204358404,-68.28895594911103,371.4249264308959
STARLINK-1167,-28.676849499801033,-179.9042876188138,553.042715430404
STARLINK-1168,-13.328391195960526,166.22237496144476,548.731987158593
STARLINK-1170,53.2766390869748,43.241185522921654,345.2744086996897
STARLINK-1172,33.6448602124801,126.66013025764926,553.1957107658598
STARLINK-1151,-21.98964447602785,-34.96620353424947,550.6904722564675
STARLINK-1153,-51.334682179805,-135.53951828996878,560.9646180455496
STARLINK-1190,-53.19560639608713,-88.08213308500524,558.9695335806875
STARLINK-1179,20.851466254107816,-26.9793495458768,549.235529827541
STARLINK-1174,24.623218650495144,105.82303825659591,302.31903470254196
STARLINK-1185,50.2600496851476,72.58114201969536,558.9982131811743
STARLINK-1176,49.574954457544585,17.120737996796777,558.985659879455
STARLINK-1183,-11.158128230588586,-51.60545872429793,548.1717625967308
STARLINK-1146,24.564291304192427,120.65743315170192,550.9045229954149
STARLINK-1142,-5.2204546030610635,-64.11338213112634,485.7610570293594
STARLINK-1184,-53.20611209419549,-139.60230079682316,561.5652580248099
STARLINK-1147,-4.858827330986455,140.5999756075327,547.5669494094639
STARLINK-1173,2.734014619887503,-36.95887870542805,547.3762829648009
STARLINK-1143,27.799608662182106,-89.47158236982511,511.0072910374891
STARLINK-1152,36.49417435739876,105.45178007822346,536.7335926236923
STARLINK-1193,-50.42654780027343,-107.65120101436341,560.6949395514973
STARLINK-1201,28.46453515399175,120.44035914398461,551.2928110344623
STARLINK-1202,-39.96329676942586,77.14094639787402,557.0334907157063
STARLINK-1216,-12.450866983426609,109.88082472922815,549.2622069818658
STARLINK-1225,-47.3464545615662,-9.37852026803722,559.6032709222598
STARLINK-1230,-35.59992889169491,-31.153122388910333,555.0944233521789
STARLINK-1224,-52.98737200842961,20.663400376500135,562.0514203197222
STARLINK-1234,40.139665170772496,-142.6128068732131,554.7274862589092
STARLINK-1237,-26.135843756076124,94.51526441105841,552.0019699202414
STARLINK-1240,5.370006561148239,120.2099665556591,547.5152971928972
STARLINK-1200,26.19194182726606,-85.37882353102378,550.7552516271135
STARLINK-1199,20.406764537140752,-96.36277421404759,549.382168662744
STARLINK-1154,-26.92272092401724,-58.03371563125512,551.6840457820687
STARLINK-1206,13.092119574470116,106.48749087578898,547.5515397285593
STARLINK-1269,12.554694380939765,-70.04432574136553,547.7718457256283
STARLINK-1228,-1.7713733494460127,-106.4441335934778,427.4715312295153
STARLINK-1208,-51.12949748255373,-15.226160213028493,560.9941613392297
STARLINK-1209,50.14271620852351,-167.19494429618663,558.8246608965557
STARLINK-1210,43.392275299785894,-143.90481209295186,492.64748794154923
STARLINK-1219,-13.309249925971912,-83.85444158333706,399.735470883652
STARLINK-1244,50.048761273069815,-127.39632596381662,558.7211414091482
STARLINK-1231,-46.85483756237726,46.52648168824783,559.6605664159613
STARLINK-1271,-42.00795547350909,-41.21165069738083,557.2346976299183
STARLINK-1187,37.750185737370046,54.067676072443305,346.555188762047
STARLINK-1212,52.7367172118591,160.18554359721713,559.6522667170615
STARLINK-1191,-5.2137822060706505,-99.51581053942095,548.0495561848954
STARLINK-1215,-26.394179827610458,54.88085982997086,551.7900668399898
STARLINK-1222,26.29307691882381,-125.16514043622985,550.916649630702
STARLINK-1226,-12.560375597101743,70.07975564117078,548.3310909056587
STARLINK-1217,-50.20611778595262,12.693229024038004,560.6134898974881
STARLINK-1227,3.3736456068094713,82.2302342394463,547.314538028189
STARLINK-1238,44.755132089499995,144.47562956621897,557.1327646389619
STARLINK-1246,-50.00574534276653,52.63966426720066,560.7590929396581
STARLINK-1221,11.913384096156294,55.89855650319987,470.445969618759
STARLINK-1247,19.405881498549174,95.00908013805378,549.2603657431672
STARLINK-1279,37.7156925310566,-7.522669419494946,554.4719661877476
STARLINK-1270,-52.66910179274144,-19.855075317964463,561.7345597818678
STARLINK-1301,-12.496908414633609,47.22869543223439,548.5571541448707
STARLINK-1306,-40.83172119856526,-162.48020587234453,556.968416159872
STARLINK-1273,-52.980436336374446,140.26354767021058,561.7382345367664
STARLINK-1262,19.955672447750267,-106.10997548243813,549.1215024822089
STARLINK-1276,46.81663079122113,-69.60870774183769,557.6608978335796
STARLINK-1300,4.5059211999585385,-119.0967133104578,546.8725997873079
STARLINK-1281,40.762479452918555,17.48802744159977,555.6889128181999
STARLINK-1277,50.76888204662603,-7.770498723787227,559.293136728725
STARLINK-1304,-4.428669907463055,60.988448941943886,547.3253492098156
STARLINK-1305,34.623045481593294,-90.76714231115466,553.1908126621505
STARLINK-1302,-50.514760788195375,172.28299558175257,560.6249931375993
STARLINK-1319,52.980359070633114,-39.88166198172149,559.7516270715814
STARLINK-1267,20.058007646777437,23.020037564363065,549.1189553770242
STARLINK-1272,46.4124134230102,-13.992130591822445,557.5159598867624
STARLINK-1258,27.50177302534692,-118.91680234408597,551.1177878765594
STARLINK-1266,50.752766435409804,-75.66876149438241,559.2160185275426
STARLINK-1274,-3.9266370508242145,-144.54766434340533,547.3967089644937
STARLINK-1280,11.618017514101236,48.813143837154655,547.7028545896068
STARLINK-1292,12.221467324582195,-132.84308876179372,548.0356446795425
STARLINK-1284,41.217954593037945,-101.14404273246174,555.8294408168749
STARLINK-1283,-52.88430958002609,136.53795479589814,561.599818239797
STARLINK-1307,-50.667580787810344,104.3805371053877,560.9914626910501
STARLINK-1312,-46.49620818782777,166.2527441813615,559.202625202026
STARLINK-1255,48.91309702380925,-92.8656504886535,558.4625237170592
STARLINK-1297,-27.71471411206326,60.85724963358973,552.407564318107
STARLINK-1256,22.95337618542999,-36.05842307902839,336.9431167724603
STARLINK-1259,-37.98690814472205,172.82600752046517,556.0077979158137
STARLINK-1260,-48.847384987185755,87.06128851463518,560.1744324950738
STARLINK-1263,-23.558321582787887,-171.00621899648704,551.1521073029062
STARLINK-1265,-48.85720470651603,149.54954176013052,560.1665230375343
STARLINK-1275,-8.854473220535523,-57.7233080458696,335.34494628125606
STARLINK-1278,27.098050302939793,35.14384399682123,551.1828859139472
STARLINK-1282,-9.90699096090944,-6.854075034315315,254.43475072356765
STARLINK-1309,-8.23457454655415,34.18421601364298,548.0163409561028
STARLINK-1298,48.635480748023895,-30.46668308609179,558.3113512943332
STARLINK-1296,-53.146376495464764,118.29987609399967,561.8123445541241
STARLINK-1316,37.82763632353289,-115.97289121506248,555.2363545987985
STARLINK-1286,-19.83676465796632,73.92425061061869,549.5563591077249
STARLINK-1318,-38.22768870928791,64.17575490305299,555.897438903225
STARLINK-1308,-34.69555238797259,89.16874189263802,554.612672305527
STARLINK-1329,27.20583950095244,-158.33109725609597,551.5385433150755
STARLINK-1338,-19.966048939894858,162.8059565477717,550.1860314221826
STARLINK-1350,-50.418781396651866,93.88712350789376,494.8709957104822
STARLINK-1352,8.615518381443765,-27.38293395370863,381.8169354656674
STARLINK-1368,34.634067658167446,-32.476143178313805,553.4705057977606
STARLINK-1371,-46.587837175978315,126.07180349213763,559.184908615323
STARLINK-1362,15.880231069163502,-13.829418770308052,548.449058137938
STARLINK-1372,52.834476147537075,-83.35733564163388,559.5465696808768
STARLINK-1373,-4.441283762135328,175.60481608198432,547.8353226314731
STARLINK-1327,27.682843953665834,-44.173915338342226,551.3953277345606
STARLINK-1325,-51.57946099508257,33.926587876996194,504.63444919053836
STARLINK-1323,-52.76053667398016,60.07332302402722,561.7214236759132
STARLINK-1334,33.95467826669114,137.77725587154066,326.3337253706941
STARLINK-1336,-47.31405957057733,30.381001398307944,559.6423768103604
STARLINK-1294,42.72398104443637,-163.34194639594074,522.7030987835303
STARLINK-1355,-51.26097954889098,11.539181419673383,384.5886786903422
STARLINK-1342,46.30708086534494,-149.18360215666604,557.4090754374851
STARLINK-1356,41.17166710986435,-62.051430663360975,555.5269598586708
STARLINK-1357,12.312751305337581,-30.384205397094206,547.8391693868082
STARLINK-1358,-41.30550003104405,-33.74531134260002,300.76324972245095
STARLINK-1361,21.14436926044019,172.84380071559866,549.6416416441866
STARLINK-1366,3.5916652293422593,161.9182475929387,547.5693859645786
STARLINK-1363,-40.010764262151454,117.03278274154434,557.1640462575214
STARLINK-1376,34.27915286040303,-170.24715241699033,553.1843544945725
STARLINK-1320,37.333080828439485,-83.10030597138558,505.77056216419174
STARLINK-1328,-17.438930662807966,-20.568856901908703,549.3674826541818
STARLINK-1321,42.91135850432358,-78.28572097088545,555.9384932648552
STARLINK-1332,29.990263173415553,-155.79710467979305,280.07298262708395
STARLINK-1331,-44.87019310386077,14.219965123154367,558.718864979464
STARLINK-1333,-21.17494272696029,-7.276566580276096,550.3611997271502
STARLINK-1337,43.565515260398556,-165.1500630961016,556.5909978758056
STARLINK-1335,-1.436790676377065,-33.15781235443228,547.15563411262
STARLINK-1349,-52.32370354545895,42.45426577812748,561.5990038175098
STARLINK-1360,32.202515628503875,-81.36566438359256,410.82234330189084
STARLINK-1347,51.52691233776462,-104.98461802904495,559.2445449583035
STARLINK-1364,30.79283814808354,175.52492814016023,552.0885389354801
STARLINK-1365,-33.4977575769125,146.43251577914782,554.3855087754358
STARLINK-1446,-46.56916578003893,1.356080602712666,519.1345194933642
STARLINK-1443,27.046294446329924,161.7548138627315,551.0001575854087
STARLINK-1448,13.42615218591832,146.23531700867915,548.184904648586
STARLINK-1449,-40.67961472417852,4.437269490127505,296.079939839914
STARLINK-1451,-2.7305005002847813,134.1541532918012,547.4073423531858
STARLINK-1456,18.482897649852468,-58.5189153750228,549.0025638644589
STARLINK-1457,45.61070621377104,-94.12275449773972,557.0309741621675
STARLINK-1460,-18.408564251018273,121.39239620413599,549.9445608495165
STARLINK-1454,-40.62205553607928,-0.5132402290108189,556.8443130790453
STARLINK-1458,4.274325932875119,-44.194323428223925,547.1057931561729
STARLINK-1453,-44.2815766726682,62.64657060459862,558.2251867939103
STARLINK-1392,-52.84452385341367,56.691890392083536,561.8992239917296
STARLINK-1395,-30.524219872785878,-66.12440439937927,263.2743246845442
STARLINK-1394,-48.99412713525259,69.66102352972769,560.2518271880069
STARLINK-1452,-52.993262218233085,51.70946468756705,544.0438180958467
STARLINK-1397,-52.93794839242746,-15.357220882335127,301.9070621784099
STARLINK-1402,42.55393672372351,-99.60967573788162,555.9544510681314
STARLINK-1404,22.285316322574552,-71.9244041212084,549.8008766686249
STARLINK-1413,38.86338963364478,163.45351291869002,554.9261627658187
STARLINK-1420,47.38583207123432,160.80385610566134,558.1386388424744
STARLINK-1422,9.283649439314683,133.2356858556293,547.791291635952
STARLINK-1351,29.815849111346584,-99.20401575405566,551.6923009088943
STARLINK-1398,-7.683459152259847,99.8909103051327,530.2893951679032
STARLINK-1400,-52.15027955621595,34.744669951439164,561.5056650448382
STARLINK-1403,43.06274416184676,-118.2623843799756,555.9821072349678
STARLINK-1417,49.4181608176095,-172.83023141740026,558.3919071330498
STARLINK-1407,5.006850513202954,-83.4713342744119,498.423591937413
STARLINK-1405,44.739738706543974,141.9548017437939,464.2606031483571
STARLINK-1412,-38.78062123466966,-100.81656407268383,339.5846438354031
STARLINK-1411,-0.6042087208359641,109.27086220396734,546.7014661872552
STARLINK-1423,-16.400540557550922,96.65250355137294,549.3961877561345
STARLINK-1433,52.32802417284279,-177.49609627105713,559.5339394870213
STARLINK-1434,51.58056013625633,-144.81327381907118,559.2777372068641
STARLINK-1465,-52.485950814397405,-157.7950663869657,562.2760869496959
STARLINK-1471,26.583775024093786,86.33485589467205,470.04042494573076
STARLINK-1474,49.39301632099647,-26.45399508211017,432.8603888533404
STARLINK-1475,18.978159459091554,-114.92103676831613,468.48105149227126
STARLINK-1480,1.020567879906513,-52.67786121232632,546.8415016080992
STARLINK-1500,-21.22371032673356,142.62931103167,540.1942246773792
STARLINK-1481,12.415811389020222,-78.12466713721074,399.1645640833784
STARLINK-1503,-34.403159717014155,120.5001649800962,307.92392847775267
STARLINK-1506,-45.7680265351467,173.4892433702397,536.8722983391739
STARLINK-1504,-51.85037701519521,176.66876160239394,502.31996268264334
STARLINK-1464,-7.2164174950670015,-78.52668478605091,547.8251757569764
STARLINK-1476,-42.24900793960701,118.53068230424532,417.1979844777447
STARLINK-1478,7.112019607643494,101.40181248382908,547.310104903629
STARLINK-1477,-53.30935115792809,-161.3758088886987,561.755677643101
STARLINK-1507,11.993078420298538,-116.46776794617926,340.6889337398998
STARLINK-1484,30.483036679499104,-85.57852134512166,467.05081419839337
STARLINK-1487,-46.6718938018743,17.44218692809457,381.24289141834157
STARLINK-1493,-38.201837988809075,143.8510523472484,555.8744510293056
STARLINK-1502,38.639339134842736,-36.5317874190614,555.4590767912235
STARLINK-1494,-24.509161745162192,126.60626075982799,550.5678929779313
STARLINK-1470,-27.45803964702955,109.86742343214655,550.6646267827845
STARLINK-1485,31.556755680836858,-65.49772107988633,552.2367405057402
STARLINK-1497,37.39938410353627,39.4845775093863,502.7554780935103
STARLINK-1491,33.760123955799735,11.943768326074462,393.0400379215563
STARLINK-1489,53.068728803068346,-73.81690514392528,367.16894873793734
STARLINK-1496,44.423312795829055,-45.77605881478951,557.3092219971454
STARLINK-1482,-44.139751728077634,134.3633787429368,558.261035825767
STARLINK-1513,-52.18232808980412,161.92494245849446,561.4531468254596
STARLINK-1510,52.69065073633031,-35.297817862148065,487.0885244379775
STARLINK-1517,45.52543229769017,18.54131633055468,332.9237441174303
STARLINK-1523,-50.52653563320058,132.405269122407,560.6250094685176
STARLINK-1522,4.186311636452982,-158.46193250261175,547.2230458803175
STARLINK-1526,-27.553425378189015,175.61427905520077,552.385150394636
STARLINK-1556,27.187001728581027,-4.755761265473211,551.366639486373
STARLINK-1555,34.745665407567024,-130.82185654140164,553.5290267842146
STARLINK-1560,12.07131842433077,9.28919898483852,547.8502663947008
STARLINK-1557,40.89874972507767,-22.329759837100198,555.5073589668029
STARLINK-1567,50.51465178656399,-47.69012999103114,559.105215627979
STARLINK-1558,52.82152619272751,-80.0741961823249,559.6479992654325
STARLINK-1565,8.288754210488209,-27.17649137267466,318.80350957573484
STARLINK-1524,31.01305447568661,-18.330598273665885,552.2699528440406
STARLINK-1569,46.71151656351986,-109.37743941265575,557.6213211721739
STARLINK-1591,-46.61618659862599,70.51938959438496,559.459595664271
STARLINK-1582,19.660136426006318,-146.04872897760413,548.6606364698034
STARLINK-1527,15.992090908633067,-3.9165872827375665,548.5796196603119
STARLINK-1540,-16.06096934720711,176.1729981835797,549.139027737211
STARLINK-1543,30.83927992742203,-144.67466672501996,552.1045105913475
STARLINK-1541,43.779915372160616,-125.29388020816074,556.303991742537
STARLINK-1548,-0.07284943094480643,-171.38731793336262,547.1613848031128
STARLINK-1554,51.912547486599614,-98.00978710177986,559.4787063443653
STARLINK-1564,15.531597474575022,-158.81012509457835,547.7804054119052
STARLINK-1583,-43.99548127012799,142.1777524716361,558.3288093757768
STARLINK-1572,-44.032616163298854,54.49029135310579,558.3403632577614
STARLINK-1573,-52.11383734653622,82.42870959491898,561.0283445924838
STARLINK-1542,48.82987874501349,-70.46047209879424,558.451324312357
STARLINK-1536,49.48931908677348,-132.7471619092426,558.6038309339453
STARLINK-1549,-7.816129396547605,-5.2853814125347185,547.7985998849305
STARLINK-1551,37.75630923445211,-155.75138283237655,554.3821072566187
STARLINK-1552,-53.08817161118037,78.71567407199842,561.5993400909846
STARLINK-1566,8.35001766633668,-17.256492492311793,547.4741205068904
STARLINK-1577,43.92836540202501,-37.827166239030475,556.6242350066783
STARLINK-1585,49.278478993679144,67.26564186549544,558.584737306854
STARLINK-1614,-30.599433246621203,-38.44934887178647,554.0671823096634
STARLINK-1601,17.54439275340041,-162.0071458117181,548.6507256481694
STARLINK-1605,0.4909023010275388,-11.954972280811887,547.76254535221
STARLINK-1588,-48.345674678779936,-45.53332497236295,345.08211524085914
STARLINK-1621,-49.71089760653279,-112.82828950830503,560.4934544633046
STARLINK-1622,52.09028436234367,94.99975571657745,559.5198823022514
STARLINK-1625,-7.562294605564246,1.970856594206282,547.7403577214335
STARLINK-1624,45.02352430964811,34.04100576604557,557.3493748676569
STARLINK-1643,47.22506290592316,146.81790766025733,557.8065305469901
STARLINK-1639,-4.045963319171694,-21.129239589056397,428.2460617408943
STARLINK-1597,-52.88182132195563,-45.77984754559833,561.7693894377151
STARLINK-1596,-5.1569575951042905,168.20521655614755,528.3931337444753
STARLINK-1616,27.819308846072165,122.10760234354325,318.1775425641478
STARLINK-1629,31.205206131616503,178.55269838617426,510.66868972870935
STARLINK-1631,-44.34949698203914,-59.582011293418304,380.28453120349474
STARLINK-1636,-17.784409009774834,-174.91151346347638,449.403864488076
STARLINK-1667,51.94277254163059,62.24359367810774,559.563596729281
STARLINK-1642,-26.71772175604931,-137.78545138415151,551.992609343098
STARLINK-1545,38.65533405991099,153.59364784408046,555.3242640352081
STARLINK-1587,-17.13109482989525,179.61132851466505,549.419698173989
STARLINK-1598,37.40224062643993,44.762873711964716,554.3642199295986
STARLINK-1595,-0.16898935635094356,28.985157614164706,547.2526356459247
STARLINK-1600,42.20669175195811,107.58729930757926,383.39524525730764
STARLINK-1570,-31.202636121167153,34.9925322112166,553.6967113956312
STARLINK-1525,-38.023413851373206,132.92703665324518,555.8606020979381
STARLINK-1568,3.3212675352670398,164.52021756485453,507.8847808661495
STARLINK-1633,-36.74150489038243,-27.63761250127726,555.2148479163661
STARLINK-1559,7.184383898499239,174.677073774223,546.971332790364
STARLINK-1628,49.3717101462234,116.65668451641636,422.1710555915332
STARLINK-1578,53.04901299485267,-101.27103488143803,559.950928348039
STARLINK-1579,-50.533939959119046,54.65730917554055,560.9382185717288
STARLINK-1640,-16.607111931979944,17.138717818477545,549.1964312443272
STARLINK-1618,41.60441254133144,76.57864353943353,555.9055023818347
STARLINK-1635,-38.450627678868024,-136.22441282547868,556.3375809028759
STARLINK-1593,-51.94975101862885,-77.47738574095973,561.3623075487205
STARLINK-1734,-26.308606928689983,17.626205601174092,501.94007369496455
STARLINK-1623,-44.952322866509235,-145.96189904028554,558.0146287694097
STARLINK-1641,-43.52052264895705,-17.771984344353257,557.9202834628768
STARLINK-1654,-48.44089159513318,-32.46392020454118,559.9181437399042
STARLINK-1673,-47.434147362431546,-3.1078349704384323,411.8208928010661
STARLINK-1695,44.69978230902816,114.49589772626894,556.2187627301512
STARLINK-1686,-44.7615395104456,-65.22289347421247,558.6199095901175
STARLINK-1710,43.068955603892604,-157.53730146021257,555.7865189392429
STARLINK-1586,-49.74546500622018,-56.10201490697824,509.2201488984962
STARLINK-1719,-49.42445525328196,29.79773825322016,559.7585994810944
STARLINK-1723,22.539023636780225,-111.5670865624916,549.8659252601965
STARLINK-1608,-31.907854850842735,-125.13958301998676,554.1265040033772
STARLINK-1727,-6.988846706241196,81.4352862344308,548.1229707007745
STARLINK-1738,30.373051423411212,96.02206026967929,552.006461011807
STARLINK-1606,48.66077944229759,129.94684556896647,558.1535203638639
STARLINK-1750,-30.06274182335922,41.02536792350614,553.1292629382441
STARLINK-1752,38.8645906333827,123.58915205579035,555.0884197471948
STARLINK-1759,24.68693249517373,106.90066060156727,550.3956726728466
STARLINK-1762,-53.14285080267327,-1.0863516561157667,561.5323539046456
STARLINK-1765,-16.88846869773551,-99.99783854335999,549.5276273745594
STARLINK-1764,-43.19155915501583,22.073878348500273,557.958015803258
STARLINK-1547,43.16036727451996,86.46846198645898,555.9377371337036
STARLINK-1767,-7.525828204009305,-84.75526379364044,547.2419302588493
STARLINK-1553,-42.050815041285425,18.062969173331197,534.823300406031
STARLINK-1575,-14.773127551463768,-126.47475732021715,549.0128141643704
STARLINK-1653,51.76937881795946,175.12936008102736,559.6148340472068
STARLINK-1656,49.115424391820405,-150.14295087727808,558.4869724044107
STARLINK-1661,-38.34317511668213,53.32238007061608,556.3206877903107
STARLINK-1666,-52.37282824850604,-37.43273213695937,560.8888079188379
STARLINK-1657,6.898164902122331,-98.6390376908347,547.1262228959691
STARLINK-1646,1.0845407912190068,67.51849799499274,547.4674066119628
STARLINK-1707,-40.715031663948096,-98.7474362033712,542.2053929431747
STARLINK-1665,-37.446198232888214,-55.351972392979235,556.0532476131672
STARLINK-1713,-49.84713495142864,-21.850156199277308,523.0580950481558
STARLINK-1739,24.333930153193165,17.243506872364748,349.3462662739338
STARLINK-1726,-52.41865442322975,-33.86670069928084,560.3133013460667
STARLINK-1612,3.614623388528487,172.57043167164568,547.1385246588528
STARLINK-1689,-14.943517013277518,-113.13647931841899,432.06651983152545
STARLINK-1651,32.100955563113686,-165.7761959444568,553.1137807168402
STARLINK-1724,3.5711194130789043,-136.34220210228273,547.1610640562557
STARLINK-1742,-20.456696977617437,-119.43697578460007,522.1945375874338
STARLINK-1610,46.049883348023414,12.606859516018005,326.4377291399521
STARLINK-1626,-0.8161919738276535,-152.2138026190386,547.4768263076086
STARLINK-1769,14.875365880278617,53.45906837789869,547.9886057915644
STARLINK-1770,53.140221193063894,178.92461894980676,559.816517139383
STARLINK-1648,8.442928466717154,-106.10497369171105,547.6154530029726
STARLINK-1771,49.40840678710791,147.419815938664,558.4563676463013
STARLINK-1659,-41.98622062514116,57.9285407289955,316.32761067773845
STARLINK-1663,7.558601122220865,61.66921955511637,547.5121029327386
STARLINK-1627,-47.35652529118472,-73.15018088413672,559.537277819343
STARLINK-1672,24.188496694947947,-93.14958584108234,550.5545452260195
STARLINK-1678,23.173605483779003,48.68935806905969,549.5459801539797
STARLINK-1687,-52.09953689803473,122.03688170044842,561.1733926018272
STARLINK-1692,53.096783294779975,-23.38388530376949,512.7365260159542
STARLINK-1693,-44.885885836427335,80.26993126613235,423.5132584748872
STARLINK-1700,-42.27990004662568,103.87053432904486,507.1763385919591
STARLINK-1696,-48.94889458410101,150.69956959572926,282.3929948661801
STARLINK-1664,-19.508994542517303,-157.58601900477962,549.9325986622151
STARLINK-1679,1.205619254297737,51.13647952980111,546.9751861027593
STARLINK-1676,53.2397393743446,-21.65164969622731,560.1485972426647
STARLINK-1714,43.8521327924788,2.1099906186551323,556.5170781857238
STARLINK-1735,-30.778310431188647,-158.69501610941236,553.3037292404397
STARLINK-1694,-4.888454973297038,5.438449447843823,312.11801077109425
STARLINK-1680,5.65977134044708,48.41139839314911,547.2481925724235
STARLINK-1681,-39.25374829746916,73.5908385230631,530.8769634536407
STARLINK-1733,15.688926843793759,35.59019889069805,548.3306151915764
STARLINK-1730,52.02591425530307,-25.286824719392143,559.4708842152465
STARLINK-1740,31.285047283479088,-105.10389378364687,552.4167856475374
STARLINK-1741,-44.09454085870092,94.48559951029938,558.0475147549893
STARLINK-1531,-34.33541641090272,-142.6126262745521,554.6261540146629
STARLINK-1660,-51.95064956690229,147.2116195528397,444.4014996367287
STARLINK-1675,-28.654213874928182,179.54648011320012,455.5867779321937
STARLINK-1677,-10.316034653203522,60.504195171609496,547.8121123716792
STARLINK-1683,-36.26850334738703,68.7570602632556,528.3135791576495
STARLINK-1712,44.018470189010436,-85.52231834676184,556.6734401934632
STARLINK-1728,30.933087782542728,21.582397479003845,551.9951671138855
STARLINK-1705,47.69786340258388,-2.0778940150505036,557.9208773877042
STARLINK-1708,43.142297915137334,-22.316054084415327,388.71443331702676
STARLINK-1746,-0.10490922099548146,48.335909830505216,546.9696348609062
